githubId,githubUsername,commits
138403247,c-h-johnson,2
139070605,Tsalair,1
139437794,andreyplus,1
139544537,transcaffeine,57
139873465,MichelleGranat,1
139889089,workingdoge,1
140129227,yuta-hayama,2
140198242,nulladmin1,1
140245703,Shiphan,3
140280062,corbinwunderlich,8
140354451,myclevorname,15
140647311,kinzokudev,4
140662578,8aed,2
140968250,bpeetz,7
141208772,eownerdead,2
141233985,onurmercury,1
141240083,ellyxir,11
141430320,lcoogan,3
141759313,lheintzmann1,2
142118899,matthiasdotsh,15
142561048,weirdrock,2
142632643,purrpurrn,8
142717667,eklairs,2
142721811,Ligthiago,8
143032436,Gurjaka,3
143312793,Anninzy,4
143541718,the-sun-will-rise-tomorrow,23
144048441,Ometic,1
144260188,boralg,4
144328493,nanoyaki,5
144771550,Vonixxx,2
144847922,skissue,1
145295384,listsarah,2
145766029,PapayaJackal,24
145775305,xokdvium,194
145969603,TheGiraffe3,8
145975416,starzation,4
146045376,MeasureOneCodeTwice,2
146267602,nixdrin,12
146656568,qubitnano,111
146672255,mirrorwitch,3
146714106,n3gative1,1
147345153,plebhash,3
147722543,vunso,5
147778028,Cyclic4179,3
148147150,curranosaurus,3
148658708,Zacca007,2
148750436,fhacloid,1
148961679,plurpio,1
149073815,nix-julia,12
149513579,dybucc,2
150560585,boltzmannrain,21
150680976,arthsmn,100
150736012,delliottxyz,11
151087767,joaoymoreira,3
151338359,eleanor-k,2
152181997,WWeapn,2
152318870,OluchiTheAnalyst,4
153149335,awwpotato,141
153218822,kyswtn,1
153365419,chitochi,4
153411261,Reputable2772,5
153414530,lsf1re,2
153512689,fsnkty,22
153585330,jakedevs,2
153698678,mimvoid,5
153822813,bstanderline,13
154771146,jasper-clarke,1
155063357,matteobongio,9
155296849,yadokani389,3
155349375,hangonasecond,1
155507401,useranon350,4
155557914,vegamink,1
155569880,RungChungo,46
155576892,jiya-singhal,1
155665460,Ayush307K,1
155722885,helsinki-Jo,6
155987550,ophestra,7
156000062,baileyluTCD,3
157274630,amuckstot30,5
157494086,allrealmsoflife,10
157995226,IamPyu,1
158313939,Kladki,1
158768360,anewdi,3
159054879,arminius-smh,16
159288204,lub-dub,3
159372832,TerryGarcia,6
160355435,matteo4375,1
161082146,gytars,1
161540043,rc-zb,27
161863235,taliyahwebb,7
161958668,elisesouche,4
162156666,thenhnn,7
163922304,eflanagan0,9
164272208,infinixbot,61
165517462,Nobody-alias-N,19
166057949,anitahammer,1
166523163,d73027e7,1
166866795,technosophist,1
167621692,hustlerone,9
167810313,gdw2vs,1
168143489,gale-username,7
168227269,dpomykala,1
168406273,kurtbahartr,1
168660824,athyfr,1
168684553,Johny-LPM,14
168804988,sugar700,3
170205030,wskeele,2
170223469,yuuko-partyvan,1
170248184,decromo,1
170473930,anthowan,1
170618376,paparodeo,295
170693673,luoiuan,1
170885528,Peter3579,1
172020348,cezdro,1
172527986,electric-castle,1
172639817,gs-101,1
173073634,stanleyj-edsn,2
174178099,zhoufanjin,1
174749595,SigmaSquadron,218
175485311,d-brasher,5
175650954,murkvin,1
176233921,crop2000,1
176348922,psyclyx,2
176372446,katjakwast,2
176571396,nixupp,1
177119872,b521f771d8991e6f1d8e65ae05a8d783,1
178507884,0x3fiona,2
179298557,dcdq,1
179959137,nvimtor,2
180565002,ejstrunz,1
182646310,boldikoller,2
183738665,elfenermarcell,13
184105270,KSJ2000,39
184175002,sebaszv,8
185637611,ilyist,6
188314694,amadaluzia,12
188659765,rebmit,1
189238310,acmelabrat,1
189298641,HeNeugier,1
190049873,normalcea,15
191881319,keksdudel,1
193895068,yuyuyureka,72
194839676,palumbou,3
195292349,wbondanza-devoteam,3
196982523,MulliganSecurity,2
197520219,emaryn,1008
203532065,3pleX-dev,6
207392575,ik-nz,5
207841739,agvantibo-again,6
208022228,Saterfield990,1
209139160,vntsuyo,2
211478815,notehmry,1
